PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
12245,42,Male,Europe,Strategy,18.9722,0,Hard,11,172,51,46,High
16824,49,Male,Europe,Strategy,10.3637,1,Easy,2,122,47,31,Low
47417,33,Male,Other,Action,4.5829,0,Easy,18,87,77,27,High
10389,41,Male,USA,Action,8.9783,1,Medium,19,133,64,9,High
32834,37,Female,Europe,Strategy,22.024,0,Easy,12,12,15,46,Low
13530,39,Male,Europe,Simulation,6.3035,0,Easy,3,66,12,4,Low
26025,18,Male,Other,Strategy,7.889,0,Medium,16,94,77,49,High
25509,25,Female,USA,Action,21.858,1,Hard,18,75,57,33,Medium
22901,22,Male,Europe,Strategy,21.3228,0,Medium,6,124,97,39,Medium
17549,43,Female,USA,Strategy,16.5136,1,Easy,16,27,34,46,Medium
30297,40,Female,USA,Sports,18.8921,0,Easy,5,170,20,42,Medium
22086,46,Male,USA,Action,18.3772,1,Easy,2,141,52,21,Medium
22864,15,Male,USA,RPG,2.2978,0,Hard,14,61,39,32,Medium
48988,28,Female,Europe,RPG,4.973,0,Medium,10,53,72,4,Medium
29855,46,Male,Asia,Simulation,2.1496,0,Medium,15,66,36,41,Medium
20959,23,Male,Asia,Sports,14.8209,0,Easy,11,63,96,1,Medium
15353,31,Female,Asia,Sports,21.0907,0,Medium,9,134,16,24,Medium
11741,15,Male,Asia,Action,17.3823,1,Easy,16,71,35,49,Medium
11076,16,Male,Other,Sports,15.9902,0,Hard,16,141,93,27,High
37676,49,Female,Asia,RPG,20.9689,1,Easy,9,66,35,20,Medium
9744,47,Male,Other,Simulation,12.5144,0,Easy,9,123,15,32,Medium
48319,28,Female,USA,Action,18.4477,0,Medium,2,173,9,23,Low
11703,33,Female,Other,Strategy,11.744,0,Hard,19,147,61,37,High
20770,31,Male,USA,Simulation,13.2251,0,Easy,10,171,10,43,High
20191,24,Female,Europe,Action,3.7268,0,Hard,15,169,68,11,High
38099,18,Male,USA,Sports,12.7266,0,Medium,17,86,2,27,High
23854,16,Male,Europe,Action,5.2657,0,Hard,13,111,34,21,High
48021,43,Female,Asia,Simulation,3.9288,0,Hard,7,105,82,29,Medium
41631,49,Male,USA,Sports,15.4837,0,Medium,4,10,71,3,Low
34060,40,Male,Europe,Simulation,8.6491,0,Easy,0,111,19,37,Low
44668,20,Female,USA,Simulation,1.1594,0,Medium,14,125,33,32,High
33507,23,Male,Asia,Action,9.2427,0,Hard,4,123,21,48,Medium
43041,30,Male,Asia,Simulation,10.7608,1,Easy,4,58,37,20,Low
14803,18,Female,USA,Strategy,3.7512,0,Medium,12,27,14,13,Low
20559,23,Male,Europe,RPG,20.3825,1,Easy,10,84,83,31,Medium
15743,44,Male,Other,Simulation,0.8154,0,Easy,9,98,63,15,Medium
25318,24,Male,Europe,Action,17.9278,0,Easy,14,13,16,29,Low
26171,45,Male,USA,RPG,6.8744,0,Hard,16,164,24,0,High
35944,26,Male,Europe,Action,20.6484,0,Medium,11,53,42,24,Medium
38946,16,Female,USA,RPG,2.3374,0,Easy,19,41,14,13,Medium
9775,23,Female,Europe,Strategy,15.8981,0,Easy,13,28,83,18,Medium
26057,41,Male,Asia,Strategy,1.776,0,Easy,5,76,17,8,Medium
47820,25,Male,Asia,Simulation,19.8292,0,Easy,15,128,69,34,High
13962,21,Male,Europe,Action,8.3603,0,Easy,2,127,78,6,Low
25830,28,Male,USA,RPG,22.5405,0,Hard,9,2,47,3,Medium
24595,28,Female,Europe,Action,7.2518,0,Easy,8,109,65,10,Medium
47226,44,Male,Europe,Strategy,16.5239,0,Easy,0,55,46,5,Low
30171,45,Male,USA,Simulation,9.8649,1,Hard,0,78,91,48,Low
48258,28,Male,Europe,Action,20.7593,1,Easy,18,60,82,33,Medium
16864,39,Male,Europe,Strategy,9.194,0,Easy,9,118,40,35,Medium
26326,21,Male,Europe,Action,16.865,0,Easy,4,142,64,35,Medium
26585,39,Female,Other,Simulation,9.3585,0,Medium,1,146,86,46,Low
34284,40,Male,USA,Action,15.9929,0,Easy,13,173,15,23,Medium
37507,24,Female,USA,Strategy,3.7215,0,Hard,3,165,42,1,Medium
24682,15,Male,Other,Simulation,22.8358,1,Hard,18,54,97,29,Medium
36946,24,Female,USA,RPG,22.2147,0,Hard,11,105,11,2,Medium
27202,49,Male,USA,Simulation,7.9108,0,Easy,14,175,80,24,High
42100,37,Male,Other,Strategy,14.0808,0,Medium,4,93,81,35,Medium
33095,37,Male,USA,Action,8.743,0,Easy,7,163,40,4,Medium
28890,34,Male,Other,Strategy,20.6724,0,Easy,5,138,70,25,Medium
15907,48,Female,USA,Simulation,12.5983,0,Easy,15,36,16,22,Medium
33884,27,Male,Asia,Sports,2.5289,0,Easy,0,85,79,8,Low
27674,26,Male,USA,RPG,18.5376,0,Hard,12,52,93,40,Medium
18251,28,Male,USA,RPG,11.3182,1,Easy,13,173,59,33,High
13478,26,Female,Other,RPG,2.2412,0,Easy,10,133,86,40,Medium
35113,37,Male,USA,RPG,7.6256,0,Easy,3,147,61,4,Medium
32028,21,Female,USA,RPG,11.8663,0,Easy,11,164,74,48,Medium
45152,42,Female,Asia,Action,1.1661,0,Easy,6,103,32,47,Medium
39669,46,Female,Europe,Simulation,17.7931,0,Medium,17,167,93,26,High
41442,49,Male,USA,Sports,8.9029,0,Hard,19,100,81,28,High
30777,20,Male,Asia,Action,1.0257,0,Medium,11,146,27,48,High
41359,28,Male,Asia,Sports,1.7395,0,Easy,12,45,33,38,Medium
12530,25,Male,USA,Strategy,7.1464,0,Hard,18,31,43,32,Medium
25971,22,Male,USA,Strategy,16.8247,0,Medium,11,178,39,38,High
29398,41,Male,Europe,RPG,20.7598,1,Medium,1,168,23,14,Low
17383,24,Female,Europe,RPG,22.3765,0,Hard,17,64,78,20,Medium
12929,34,Male,USA,Action,21.6889,0,Hard,9,61,32,46,Medium
43110,34,Male,Other,Action,15.9458,0,Easy,9,62,27,48,Medium
47294,29,Female,Europe,Sports,17.6388,0,Easy,0,41,14,49,Low
36030,36,Male,Asia,RPG,8.6504,0,Medium,8,129,59,3,Medium
17025,46,Male,USA,Strategy,13.0642,0,Easy,8,173,39,36,High
27327,32,Female,USA,RPG,11.0817,0,Medium,1,176,9,1,Low
13427,36,Male,USA,Action,20.0462,0,Hard,17,158,29,11,High
34970,19,Female,USA,Strategy,12.16,0,Hard,2,47,91,38,Low
37724,37,Female,USA,Action,19.9688,0,Hard,12,75,29,14,Medium
34558,44,Male,Europe,Simulation,22.7217,0,Medium,0,107,74,36,Low
15036,47,Male,Asia,Simulation,16.4339,0,Easy,7,79,24,38,Medium
13424,36,Female,USA,Action,23.968,0,Medium,13,165,70,14,High
47367,21,Female,Asia,RPG,19.3827,0,Easy,14,117,39,3,High
40981,38,Male,Europe,Action,19.7879,1,Easy,6,171,83,27,Medium
26659,34,Male,USA,Strategy,8.8193,1,Medium,11,21,38,40,Low
16605,49,Male,Other,Action,18.5902,0,Medium,10,56,4,0,Medium
10400,27,Male,Other,RPG,7.5931,0,Hard,15,54,47,6,Medium
15041,48,Male,Europe,Strategy,11.4079,0,Medium,18,120,89,33,High
25015,44,Male,Asia,Strategy,23.5688,0,Medium,4,91,5,48,Medium
38176,28,Female,Europe,Simulation,17.3013,0,Easy,18,157,49,2,High
40607,39,Male,Asia,Action,12.4175,0,Easy,13,50,68,10,Medium
10029,33,Male,USA,Strategy,20.6133,0,Easy,12,175,86,27,High
29357,44,Male,USA,Sports,4.0651,1,Hard,17,105,42,0,High
14153,44,Male,USA,Action,23.5722,0,Medium,13,174,95,32,High
46193,44,Male,USA,RPG,2.0957,0,Medium,17,178,92,18,High
25890,28,Female,Europe,Sports,9.6554,0,Medium,9,83,89,15,Medium
48310,47,Male,USA,Action,3.2753,0,Hard,16,115,62,43,High
27916,44,Male,USA,Simulation,9.0802,0,Easy,18,163,99,38,High
38424,39,Male,Asia,Sports,10.3687,0,Easy,14,150,43,42,Low
30318,18,Male,Europe,Action,15.8677,0,Medium,14,115,41,46,High
30969,21,Female,USA,Sports,15.7986,0,Medium,16,38,72,38,Medium
14708,26,Female,USA,Simulation,21.1997,1,Hard,3,80,98,42,Medium
42819,43,Male,Asia,Sports,14.6601,0,Hard,6,117,53,23,Medium
15996,19,Male,Europe,RPG,6.2329,1,Hard,12,123,24,47,High
25131,42,Female,Asia,Strategy,16.9313,1,Easy,4,45,15,24,Low
37511,33,Male,Asia,Strategy,18.3308,0,Easy,18,87,59,6,High
42691,39,Female,Asia,Sports,20.3189,0,Medium,17,50,78,14,Medium
25740,32,Female,USA,Simulation,7.9045,1,Medium,0,29,66,0,Low
23796,30,Female,Other,Simulation,1.4427,0,Hard,17,28,81,33,Medium
33105,33,Male,Other,Action,17.4672,0,Easy,4,151,39,33,Medium
36351,16,Male,Europe,RPG,6.0476,1,Medium,0,24,72,26,Low
31957,40,Female,USA,Sports,3.9104,0,Hard,19,24,26,0,Medium
44556,18,Female,Europe,Sports,10.5422,0,Easy,18,156,85,16,High
41818,15,Male,Asia,Sports,12.5761,1,Easy,12,148,95,32,High
20468,41,Male,Other,Strategy,10.6787,0,Medium,2,58,54,6,Low
23916,29,Female,USA,RPG,12.2101,0,Easy,7,179,99,9,Medium
20976,34,Male,USA,Strategy,3.7145,1,Medium,15,178,69,27,High
44956,39,Male,USA,RPG,10.9036,0,Medium,18,81,68,47,High
39696,42,Female,Europe,Action,6.4006,0,Medium,2,111,18,34,Low
44848,39,Male,Europe,RPG,12.4524,0,Easy,11,138,57,30,High
40939,45,Male,Asia,Action,5.1591,0,Medium,4,48,13,35,Low
38708,20,Female,Europe,Action,8.7998,0,Easy,11,40,23,48,Medium
43088,28,Male,Europe,Action,23.6992,0,Easy,4,61,79,10,High
19720,34,Male,USA,Strategy,8.8422,0,Easy,14,36,29,45,Medium
46563,18,Male,USA,Simulation,7.3347,0,Easy,9,39,55,16,Medium
38654,32,Male,USA,Strategy,2.8132,0,Medium,5,28,39,29,Low
21149,22,Male,USA,Action,0.8988,0,Hard,4,110,60,15,Medium
43332,33,Female,Asia,RPG,6.525,1,Easy,2,147,17,5,Low
11543,44,Male,USA,Strategy,19.8104,1,Medium,1,177,63,20,Low
33803,37,Male,Other,Action,2.5854,0,Easy,13,122,14,33,High
30263,43,Female,Asia,Action,23.5711,0,Hard,8,75,69,33,Medium
29902,21,Female,Europe,RPG,14.7695,0,Hard,16,147,94,0,High
44377,18,Female,Europe,Action,13.6592,0,Easy,19,144,94,44,High
41225,38,Female,Europe,Strategy,23.9997,1,Easy,14,90,99,40,High
42198,23,Female,Asia,Action,1.5772,0,Medium,10,30,16,49,Low
27469,18,Female,USA,Simulation,7.3748,0,Easy,14,157,43,29,High
38817,27,Male,USA,RPG,9.2108,1,Easy,9,172,69,38,High
36753,16,Male,USA,Strategy,22.3444,0,Easy,3,112,19,23,Medium
25836,23,Female,Asia,RPG,17.0075,0,Medium,8,58,19,35,Medium
42609,41,Female,Other,Simulation,23.9153,0,Easy,7,109,66,22,Medium
17412,42,Male,USA,Simulation,1.736,1,Medium,8,86,42,18,Medium
29289,41,Male,Europe,Strategy,17.4939,0,Medium,8,71,27,30,Medium
12017,26,Male,USA,RPG,15.5548,0,Easy,2,169,5,8,Low
44183,21,Male,USA,RPG,20.7323,0,Easy,1,45,90,35,Low
14481,45,Male,USA,Sports,19.0536,0,Medium,18,173,77,29,High
28522,43,Male,Asia,Sports,11.1765,0,Easy,18,50,65,31,Medium
10541,17,Male,Other,Strategy,16.5609,0,Medium,2,143,9,48,Low
10488,40,Male,Europe,Action,22.7506,1,Easy,0,101,93,19,Low
29373,37,Male,USA,Action,21.4374,0,Easy,18,57,76,7,Medium
9992,32,Female,USA,Sports,6.0512,0,Medium,9,75,27,5,Medium
22840,48,Female,Europe,RPG,0.902,0,Easy,10,89,8,24,Medium
43780,23,Female,USA,Strategy,18.5764,0,Medium,3,20,63,8,Low
39420,43,Male,USA,Simulation,8.7187,0,Easy,6,32,98,1,Low
24993,35,Male,USA,Strategy,4.5418,0,Hard,1,109,68,33,Low
41328,27,Male,Other,Simulation,3.0772,0,Easy,7,161,84,28,Medium
23025,46,Male,Other,Simulation,10.5002,0,Medium,1,128,99,42,Low
28496,36,Male,Asia,Action,20.8216,0,Easy,13,171,21,0,High
39402,32,Female,USA,RPG,0.8639,0,Medium,12,157,76,38,High
17320,20,Male,USA,Strategy,16.0177,1,Easy,16,125,85,20,High
11990,35,Male,USA,Action,4.5054,0,Hard,11,163,17,15,High
19823,40,Male,USA,RPG,5.0464,0,Easy,5,41,35,11,Low
14223,27,Male,Europe,Simulation,6.8238,1,Easy,11,27,36,10,Low
44325,47,Female,Europe,Sports,5.233,0,Hard,9,97,22,32,Medium
21546,21,Male,Asia,Sports,16.095,1,Easy,7,138,50,7,Medium
15303,33,Female,USA,RPG,21.4292,0,Easy,9,17,47,46,Low
19505,31,Male,Europe,RPG,4.3147,0,Easy,15,144,50,24,Medium
37324,37,Male,USA,Action,20.0388,0,Hard,15,149,9,28,High
48078,32,Male,USA,RPG,21.0191,1,Medium,10,143,70,28,High
15719,22,Female,Asia,RPG,1.6581,0,Easy,9,119,51,24,Medium
19049,22,Male,Asia,RPG,17.7838,0,Hard,14,18,32,18,Medium
44909,15,Male,USA,RPG,13.4241,1,Hard,1,150,86,13,Low
21580,40,Male,Asia,Action,9.2536,0,Easy,9,113,50,14,Medium
44961,28,Female,USA,Action,21.8052,1,Hard,10,36,34,47,Medium
21240,34,Male,Asia,Sports,0.6468,0,Medium,9,143,73,38,Medium
16633,20,Male,USA,Simulation,9.4155,0,Hard,11,73,19,18,Medium
31332,33,Male,USA,RPG,20.415,0,Easy,19,78,11,30,High
19739,21,Female,USA,Sports,10.897,0,Medium,16,85,28,19,Medium
26313,28,Female,Europe,Sports,20.3313,0,Easy,13,36,51,6,Medium
44283,21,Male,USA,Sports,19.8823,0,Easy,6,145,30,11,Medium
21803,47,Female,Europe,Strategy,1.2612,0,Easy,10,88,80,26,High
40805,34,Male,USA,Sports,0.6651,0,Easy,4,57,78,39,Medium
11545,41,Male,Asia,Strategy,14.0668,0,Easy,7,126,94,36,Medium
40628,26,Female,USA,Simulation,6.0701,1,Hard,12,25,63,48,Medium
17900,23,Male,Europe,RPG,24.5231,0,Easy,3,154,57,22,Medium
41930,36,Female,USA,Action,12.9466,0,Easy,6,164,83,13,Medium
19587,23,Female,Asia,RPG,3.5527,0,Medium,7,155,10,33,Medium
26265,49,Female,Asia,RPG,14.4392,0,Easy,4,26,84,9,Low
28173,31,Female,Europe,Strategy,1.1802,0,Easy,16,141,94,25,High
19971,27,Male,Europe,Action,13.461,0,Easy,18,157,6,45,High
18674,45,Male,USA,Sports,7.862,0,Medium,2,38,22,37,Low
47606,48,Female,USA,Simulation,2.41,1,Hard,9,36,41,9,Medium
37619,47,Male,USA,Action,15.3046,1,Medium,4,24,82,1,Low
39373,16,Male,Other,Strategy,27.6295,0,Easy,14,151,4,4,Low
34718,29,Female,Europe,Sports,8.5902,0,Medium,6,87,68,16,Medium
20485,28,Male,Europe,Simulation,19.5643,0,Easy,12,56,42,22,Medium
34060,33,Male,Asia,Action,18.8751,0,Easy,7,11,93,1,Low
36927,31,Female,Asia,RPG,19.3182,0,Easy,11,107,50,11,Medium
23359,32,Male,USA,Sports,4.2804,0,Easy,17,96,87,5,High
10921,15,Male,Asia,Action,5.9256,0,Easy,7,157,3,11,Medium
29648,39,Female,Asia,Action,20.3396,0,Hard,13,173,22,29,High
24847,47,Male,Asia,RPG,16.7757,0,Medium,6,117,62,26,Medium
28893,24,Female,Europe,Action,9.3455,0,Easy,8,163,92,22,Medium
15800,48,Female,USA,Strategy,7.5458,0,Hard,4,83,93,43,Medium
19477,40,Female,Europe,Sports,7.0334,0,Medium,11,81,14,33,Medium
31613,43,Male,Europe,Simulation,0.8184,0,Easy,15,30,66,19,Medium
13737,19,Female,USA,Action,22.4937,0,Medium,17,175,85,14,High
37044,20,Male,Asia,Strategy,23.5033,0,Hard,17,58,86,49,Medium
39910,30,Male,Asia,Simulation,18.7145,0,Medium,7,96,64,30,Medium
48710,41,Male,Asia,Action,6.5651,0,Hard,5,59,58,33,Medium
32265,15,Male,USA,Sports,8.2294,0,Easy,16,142,17,47,High
44208,35,Male,Europe,RPG,20.8041,0,Easy,6,140,26,47,Medium
20616,36,Male,Asia,Action,4.2937,0,Easy,19,174,61,46,High
28171,24,Female,Other,Action,18.8661,0,Easy,5,77,60,3,Medium
27939,22,Female,Europe,Sports,7.7143,0,Medium,0,173,19,44,Low
14303,46,Male,Europe,Simulation,20.1149,0,Easy,8,92,57,26,Medium
25315,48,Male,USA,Action,2.1218,0,Easy,0,33,45,49,Low
40579,32,Male,Europe,Action,9.9938,0,Easy,4,103,54,27,Medium
19725,32,Male,Asia,RPG,11.6224,0,Easy,1,120,59,28,Low
22102,16,Male,USA,Simulation,15.8015,0,Easy,12,89,52,13,Medium
36198,21,Female,Asia,Strategy,23.3319,0,Medium,18,130,37,17,Low
9371,28,Female,Europe,Simulation,12.1214,0,Hard,8,111,58,8,Medium
29485,26,Male,USA,Simulation,10.3541,1,Medium,5,159,55,22,Medium
40159,33,Female,USA,Strategy,5.1175,1,Hard,8,145,15,43,Medium
41963,42,Male,Asia,Strategy,6.1754,0,Easy,18,164,43,17,High
10080,26,Female,Other,RPG,13.1122,1,Hard,12,48,69,15,Medium
20064,28,Male,Other,RPG,22.263,0,Easy,7,69,22,10,Medium
44371,43,Male,Asia,Simulation,17.8308,1,Easy,3,177,58,39,Medium
12914,43,Female,USA,Sports,10.421,0,Medium,10,160,79,32,High
15117,35,Female,Other,Action,20.422,0,Easy,17,104,70,16,High
30671,39,Female,Europe,RPG,14.2624,0,Easy,15,65,74,13,Medium
33823,34,Female,USA,Simulation,6.7657,0,Medium,14,179,97,48,High
22369,43,Male,Europe,Action,8.536,0,Easy,10,66,83,4,Medium
34589,33,Male,Europe,Sports,9.8535,1,Easy,9,117,12,15,Medium
39849,36,Male,USA,RPG,19.8143,1,Easy,4,86,93,31,Medium
46793,26,Male,Asia,Strategy,14.9839,0,Hard,16,36,84,10,Medium
27801,16,Male,USA,Action,10.3624,0,Easy,3,147,71,35,Medium
36277,17,Female,USA,Simulation,18.4372,0,Easy,12,111,76,5,Medium
11156,20,Male,Europe,Action,4.662,0,Easy,14,145,51,41,High
46979,35,Male,Europe,Sports,9.7526,0,Medium,4,121,89,15,Medium
13755,16,Female,USA,Simulation,11.1251,0,Medium,0,149,68,2,Low
11041,22,Male,USA,Action,15.8131,0,Easy,18,89,60,18,High
15093,42,Male,USA,Action,10.1981,0,Medium,8,36,3,5,Low
39908,25,Male,Other,Sports,14.4331,0,Easy,15,168,75,45,High
18069,25,Female,USA,Simulation,0.5122,0,Easy,13,173,58,20,High
14707,46,Male,USA,Simulation,4.6356,1,Easy,12,164,53,24,High
18236,23,Female,USA,RPG,21.7597,0,Easy,12,169,9,1,High
44596,38,Female,USA,Strategy,7.0684,0,Easy,13,133,64,47,High
33635,24,Female,USA,Action,6.4997,0,Easy,17,171,3,10,High
25555,40,Female,Asia,RPG,3.5702,0,Easy,17,17,88,12,Medium
15941,22,Male,USA,Simulation,1.2298,0,Medium,1,125,63,10,Low
21173,27,Male,USA,Action,0.7548,0,Medium,6,110,93,16,Medium
26380,18,Male,Europe,Action,16.3609,0,Easy,8,21,53,37,Low
25475,38,Male,Europe,RPG,4.1417,0,Hard,4,112,34,34,Medium
24107,36,Male,Europe,RPG,22.7302,0,Easy,18,10,76,37,Low
37981,24,Male,Other,RPG,11.232,0,Easy,16,118,5,20,High
25136,36,Male,Europe,Strategy,19.0124,0,Medium,19,178,59,11,High
24432,23,Male,Asia,Simulation,3.4725,1,Easy,1,139,68,49,Low
21737,35,Male,Europe,Action,16.3541,0,Easy,8,105,85,37,Medium
23057,39,Female,Asia,Action,7.8086,0,Medium,11,75,38,6,Medium
41618,34,Male,Asia,Simulation,20.4156,0,Easy,12,62,11,37,Medium
19170,34,Male,Other,Simulation,10.883,0,Hard,2,35,52,29,Low
44161,48,Male,USA,Simulation,14.6724,0,Hard,16,104,92,39,High
27483,18,Male,USA,Simulation,9.6324,0,Easy,7,118,97,49,Medium
37299,29,Male,USA,RPG,16.8259,0,Easy,4,39,9,2,Low
37449,38,Female,Other,Sports,22.2807,1,Medium,15,81,98,34,Medium
16649,32,Male,USA,Action,14.0778,0,Medium,12,35,62,25,High
16156,17,Male,Asia,RPG,15.8503,0,Medium,5,169,48,6,Medium
24617,44,Male,Other,Simulation,18.8049,1,Hard,10,60,85,37,Medium
47162,48,Female,Asia,RPG,15.6705,0,Medium,17,79,33,27,Medium
17406,42,Male,Europe,Simulation,14.1414,1,Easy,2,105,53,8,Low
39061,19,Female,Asia,Simulation,9.078,0,Easy,11,75,77,21,Medium
38106,32,Female,USA,Strategy,23.0791,0,Medium,1,61,79,39,Low
29973,17,Female,USA,Strategy,4.1481,0,Hard,14,68,8,23,Medium
23381,18,Female,Asia,RPG,6.3613,1,Medium,7,107,94,31,Medium
20725,44,Male,Europe,Sports,0.9002,0,Medium,14,173,99,13,High
48079,15,Female,USA,Simulation,11.3444,1,Medium,14,142,58,39,High
40475,31,Male,Asia,Strategy,20.0238,0,Medium,13,165,9,10,High
34076,23,Male,USA,Simulation,16.4839,0,Easy,15,24,19,39,Medium
32125,23,Female,USA,Simulation,8.5888,0,Easy,19,114,2,49,High
43994,46,Male,USA,Action,18.0149,0,Easy,12,148,37,13,High
18299,41,Male,Europe,Strategy,2.3068,1,Medium,10,54,54,49,Medium
47467,41,Female,USA,Action,10.0736,0,Easy,11,102,57,33,Medium
29110,23,Male,USA,Simulation,12.9508,0,Easy,11,29,50,37,Medium
24581,23,Male,Asia,Strategy,22.0311,0,Medium,19,27,90,19,Medium
40370,34,Male,USA,Strategy,9.504,1,Easy,0,127,44,4,Low
17405,25,Male,Asia,Sports,2.3838,1,Easy,3,113,86,23,Medium
23915,40,Male,USA,Action,19.0257,0,Medium,0,127,87,4,Low
27932,23,Male,USA,RPG,1.1509,0,Hard,18,101,3,45,High
36725,19,Male,USA,Action,12.0697,1,Medium,12,17,87,39,Medium
44788,45,Male,Asia,Action,21.046,1,Easy,8,138,27,45,Medium
26463,31,Male,USA,Simulation,5.0887,1,Easy,4,123,53,48,Medium
32351,46,Female,Europe,Simulation,4.6921,1,Easy,12,139,97,25,High
44259,41,Female,USA,RPG,4.0701,0,Hard,13,173,26,22,High
38827,32,Male,Asia,Simulation,10.9205,0,Medium,11,29,19,42,Medium
44331,43,Male,Other,Simulation,17.6523,0,Easy,11,132,8,30,High
46481,20,Female,Europe,Strategy,13.5084,0,Hard,15,152,97,44,High
24882,36,Male,USA,Strategy,21.0822,0,Medium,6,16,62,5,Low
38581,42,Male,Asia,Strategy,10.188,1,Hard,0,73,81,23,Low
26387,47,Male,USA,RPG,20.5867,0,Medium,1,128,3,17,Low
19751,17,Female,USA,Simulation,16.2218,0,Hard,0,73,6,14,Low
45028,16,Male,Europe,Action,8.0692,0,Hard,16,164,89,48,High
25575,45,Male,Asia,Action,8.03,0,Easy,16,67,79,5,Medium
33090,15,Female,USA,RPG,12.5278,1,Medium,6,112,40,35,Medium
48322,32,Male,Asia,Strategy,6.9178,0,Medium,3,87,43,21,Low
38431,32,Female,Asia,Strategy,20.9181,0,Hard,5,60,78,49,Medium
20474,32,Male,USA,Action,20.033,0,Easy,13,61,54,15,Medium
44083,43,Male,USA,Strategy,19.5549,0,Hard,2,162,95,14,Medium
27641,31,Female,Europe,Action,6.4679,0,Easy,7,28,84,45,Medium
30562,46,Male,USA,RPG,4.6872,0,Easy,6,133,53,36,Medium
31565,46,Female,USA,RPG,11.5598,1,Medium,6,130,8,36,Medium
45972,42,Male,USA,Sports,20.0236,0,Medium,5,24,32,15,Low
36662,46,Female,Other,RPG,23.1808,0,Easy,6,125,30,17,Medium
16119,33,Male,USA,Sports,13.6534,0,Easy,7,134,17,35,Medium
31768,37,Male,Asia,RPG,11.2662,0,Easy,1,122,61,7,Low
26188,43,Male,Other,Strategy,16.6747,0,Medium,8,147,35,4,Medium
26194,24,Male,Europe,Strategy,19.6266,0,Medium,18,162,58,18,High
36921,30,Male,Other,RPG,1.7332,1,Hard,18,25,5,2,Medium
27458,45,Male,USA,Simulation,11.7734,0,Medium,9,80,12,32,Medium
46252,48,Female,USA,Sports,10.8875,0,Medium,3,16,65,38,Low
14382,21,Male,USA,Sports,3.4482,0,Easy,1,149,17,11,Low
48783,39,Female,Europe,RPG,8.0133,0,Easy,13,164,86,17,High
47499,37,Female,USA,Simulation,19.5892,0,Medium,15,88,47,32,Medium
20858,49,Female,Europe,Sports,10.8293,0,Hard,4,112,12,19,Medium
30002,28,Female,USA,Sports,20.2012,0,Easy,11,91,51,14,Medium
41773,48,Male,Asia,RPG,13.353,0,Medium,12,139,18,42,High
32037,34,Male,USA,Strategy,13.1511,1,Easy,16,25,67,28,Medium
26904,49,Female,USA,Simulation,12.013,0,Medium,11,158,41,19,High
46065,46,Male,Other,Simulation,8.6902,0,Medium,6,107,7,3,Medium
46371,27,Female,USA,Strategy,7.6561,0,Hard,14,19,84,44,Medium
17384,30,Male,USA,Action,9.0104,0,Medium,15,126,3,40,High
21846,34,Male,USA,RPG,6.8626,0,Medium,6,173,76,10,Medium
13994,33,Female,USA,Action,1.2403,0,Easy,13,117,25,39,High
20942,30,Male,USA,Sports,13.362,0,Easy,3,152,58,47,Medium
37610,30,Male,Asia,Action,16.1431,0,Medium,11,74,81,10,High
22776,44,Female,USA,Simulation,10.0022,0,Easy,7,50,16,21,Medium
36373,15,Male,USA,RPG,5.1184,0,Medium,6,103,18,32,Medium
34072,28,Male,Europe,Simulation,8.8033,0,Easy,12,117,12,32,High
38627,32,Male,USA,Strategy,12.8107,0,Medium,8,164,79,45,Medium
49421,47,Male,Europe,Strategy,2.6942,0,Easy,8,134,2,5,Medium
33322,30,Female,USA,Action,8.72,0,Medium,13,132,62,12,High
30248,42,Male,USA,Strategy,9.27,0,Easy,18,115,51,35,High
38481,42,Male,USA,Simulation,4.0522,0,Medium,13,177,25,19,High
35339,26,Female,USA,RPG,17.9587,0,Easy,19,19,51,11,Medium
44555,20,Male,Europe,Sports,16.4611,1,Easy,9,116,33,9,Medium
42842,44,Male,Asia,Action,16.0784,1,Easy,0,36,52,11,Low
45976,19,Male,Other,Sports,15.6551,0,Hard,4,54,84,10,Low
14616,42,Female,Other,Sports,22.6438,1,Easy,12,153,73,14,High
9204,49,Female,USA,Simulation,9.5425,0,Easy,1,154,74,35,Low
12593,44,Male,USA,RPG,1.7284,0,Easy,2,41,94,23,Low
29593,32,Female,Asia,Action,16.9456,0,Hard,18,160,81,41,High
43426,46,Female,USA,Action,11.0506,0,Hard,2,30,54,12,Low
14550,37,Female,Other,Simulation,16.3586,0,Easy,3,88,1,24,Low
38234,32,Male,USA,Simulation,7.6434,0,Medium,5,65,17,21,Medium
43709,41,Female,Other,Simulation,23.1426,0,Hard,18,85,40,38,High
41117,39,Female,Other,Action,20.655,0,Medium,8,112,94,8,Low
11049,35,Female,USA,Action,3.0395,1,Medium,16,62,64,6,Medium
43082,39,Male,Other,RPG,19.414,0,Easy,7,178,14,43,Medium
20258,31,Female,USA,Simulation,23.5018,0,Easy,15,90,48,27,High
32312,22,Female,Asia,Action,7.0194,0,Medium,2,22,52,40,Low
10720,25,Male,Europe,Action,21.3391,0,Hard,16,69,27,39,Medium
22569,18,Male,Asia,Strategy,15.4937,0,Medium,4,127,41,12,Medium
46642,32,Female,USA,Simulation,4.1295,0,Hard,17,152,32,34,High
